C18040001302;24042018;44574320;24
C18040001302;24042018;52116002;36
C18040001302;24042018;44574301;20
C18040001302;24042018;45460512;34
C18040001302;24042018;44917617;255
C18040001302;24042018;45456306;17
C18040001302;24042018;44565807;28
C18040001302;24042018;45531122;12
C18040001302;24042018;45103726;12
C18040001302;24042018;45103728;8
C18040001302;24042018;45103727;8
C18040001302;24042018;45103725;13
C18040001302;24042018;45536521;26
C18040001302;24042018;45536522;33
C18040001302;24042018;45536523;19
C18040001302;24042018;45536537;39
C18040001302;24042018;45807129;211
C18040001302;24042018;45435101;8
C18040001302;24042018;44318602;22
C18040001302;24042018;45531222;8
