C16050002020;12052016;44917601;116
C16050002020;12052016;43979215;29
C16050002020;12052016;44315344;10
C16050002020;12052016;44315343;8
C16050002020;12052016;44315302;11
C16050002020;12052016;44318601;14
C16050002020;12052016;44059216;6
C16050002020;12052016;43979001;17
C16050002020;12052016;44574301;18
C16050002020;12052016;45460501;9
C16050002020;12052016;45103727;3
C16050002020;12052016;44064016;2
C16050002020;12052016;44315103;4
C16050002020;12052016;52116002;5
C16050002020;12052016;44289101;4
