C14050002848;21072014;44917601;24
C14050002848;21072014;44318601;2
C14050002848;21072014;44318602;1
C14050002848;21072014;44318603;1
C14050002848;21072014;44318604;2
C14050002848;21072014;44059112;2
C14050002848;21072014;44059111;5
C14050002848;21072014;44059110;3
C14050002848;21072014;44059109;2
C14050002848;21072014;44064016;1
C14050002848;21072014;44064015;1
C14050002848;21072014;44064014;1
C14050002848;21072014;44064013;1
C14050002848;21072014;44844512;2
C14050002848;21072014;44844511;2
C14050002848;21072014;44844510;2
C14050002848;21072014;44844509;1
