C18020007100;04052018;45807129;63
C18020007100;04052018;44917617;86
C18020007100;04052018;44318604;28
C18020007100;04052018;44318601;29
C18020007100;04052018;44318602;35
C18020007100;04052018;44318603;38
C18020007100;04052018;44315341;23
C18020007100;04052018;44315343;19
C18020007100;04052018;44315344;15
C18020007100;04052018;44315342;13
C18020007100;04052018;45536523;9
C18020007100;04052018;45536522;8
C18020007100;04052018;45536521;7
C18020007100;04052018;44173404;18
C18020007100;04052018;44315128;3
