C18120002160;14122018;45536537;19
C18120002160;14122018;44036044;64
C18120002160;14122018;45460512;36
C18120002160;14122018;44574301;12
C18120002160;14122018;44574320;8
C18120002160;14122018;44315128;2
C18120002160;14122018;44315126;3
C18120002160;14122018;44315127;3
C18120002160;14122018;45103726;2
C18120002160;14122018;45103727;2
C18120002160;14122018;44035536;6
C18120002160;14122018;42918102;1
C18120002160;14122018;42931701;2
C18120002160;14122018;44315125;3
C18120002160;14122018;45396212;8
C18120002160;14122018;45396209;5
C18120002160;14122018;45396210;6
C18120002160;14122018;45396211;6
C18120002160;14122018;44917617;36
C18120002160;14122018;45456306;6
C18120002160;14122018;45807129;29
