C13070002047;20082013;44318501;1
C13070002047;20082013;44318502;1
C13070002047;20082013;44318503;1
C13070002047;20082013;44318504;1
C13070002047;20082013;44036041;2
C13070002047;20082013;44036042;2
C13070002047;20082013;44036043;1
C13070002047;20082013;44036044;2
C13070002047;20082013;44574301;5
C13070002047;20082013;44917601;15
C13070002047;20082013;43979001;2
C13070002047;20082013;44318601;1
C13070002047;20082013;44318602;1
C13070002047;20082013;44318603;1
C13070002047;20082013;44318604;3
C13070002047;20082013;43324401;2
C13070002047;20082013;43324402;2
C13070002047;20082013;43324403;1
C13070002047;20082013;43324404;2
C13070002047;20082013;44574901;6
