C15120010125;19012016;43979215;4
C15120010125;19012016;42918983;6
C15120010125;19012016;42918981;10
C15120010125;19012016;42918982;16
C15120010125;19012016;44059216;12
C15120010125;19012016;44059213;6
C15120010125;19012016;44059214;11
C15120010125;19012016;44059215;9
C15120010125;19012016;45531122;1
C15120010125;19012016;43363201;3
C15120010125;19012016;45395712;14
C15120010125;19012016;45395709;10
C15120010125;19012016;45395710;16
C15120010125;19012016;45395711;9
C15120010125;19012016;42869401;1
C15120010125;19012016;44036044;4
C15120010125;19012016;44036041;2
C15120010125;19012016;44036043;2
C15120010125;19012016;44036042;4
C15120010125;19012016;44917601;3
C15120010125;19012016;44318601;6
C15120010125;19012016;44318603;1
C15120010125;19012016;44318602;2
C15120010125;19012016;44318604;3
C15120010125;19012016;43979001;4
