C15100002216;16102015;44917601;18
C15100002216;16102015;44469801;5
C15100002216;16102015;43979001;7
C15100002216;16102015;44064016;3
C15100002216;16102015;44064014;2
C15100002216;16102015;44064015;1
C15100002216;16102015;45103728;1
C15100002216;16102015;45103727;1
C15100002216;16102015;45103725;1
C15100002216;16102015;45103726;1
C15100002216;16102015;44059216;3
C15100002216;16102015;44059215;5
C15100002216;16102015;44059213;4
C15100002216;16102015;44059214;4
C15100002216;16102015;43979215;5
C15100002216;16102015;52116002;4
C15100002216;16102015;45536522;5
C15100002216;16102015;45536521;4
C15100002216;16102015;45536537;9
C15100002216;16102015;44469702;4
C15100002216;16102015;44469703;2
C15100002216;16102015;44469701;3
C15100002216;16102015;44574301;28
