C15080010111;17092015;44289101;15
C15080010111;17092015;44318501;37
C15080010111;17092015;44036044;107
C15080010111;17092015;44036042;49
C15080010111;17092015;44036041;24
C15080010111;17092015;44036043;41
C15080010111;17092015;44318503;22
C15080010111;17092015;44318504;50
C15080010111;17092015;44318502;133
C15080010111;17092015;44064014;33
C15080010111;17092015;44064013;32
C15080010111;17092015;44035535;21
C15080010111;17092015;42918102;19
C15080010111;17092015;43501901;16
C15080010111;17092015;44574301;21
C15080010111;17092015;44059112;64
C15080010111;17092015;44059213;28
C15080010111;17092015;44059214;21
C15080010111;17092015;44059216;19
C15080010111;17092015;44917601;62
C15080010111;17092015;44341901;17
C15080010111;17092015;44318604;25
C15080010111;17092015;44318603;84
C15080010111;17092015;44035534;26
C15080010111;17092015;43913804;27
C15080010111;17092015;43913801;13
C15080010111;17092015;44318601;13
