C15100007528;06112015;44064015;9
C15100007528;06112015;44574301;13
C15100007528;06112015;43979215;11
C15100007528;06112015;44315342;18
C15100007528;06112015;44315341;12
C15100007528;06112015;44315343;8
C15100007528;06112015;44315344;16
C15100007528;06112015;44917601;28
C15100007528;06112015;44059110;5
C15100007528;06112015;44059109;3
C15100007528;06112015;44059111;5
C15100007528;06112015;44059112;9
C15100007528;06112015;43979001;18
C15100007528;06112015;44318601;9
C15100007528;06112015;44318602;12
C15100007528;06112015;44318603;7
C15100007528;06112015;44318604;18
C15100007528;06112015;44318502;14
C15100007528;06112015;44318501;10
C15100007528;06112015;44318503;8
C15100007528;06112015;44318504;9
C15100007528;06112015;44064014;12
C15100007528;06112015;44064013;9
C15100007528;06112015;44064016;16
C15100007528;06112015;45435101;13
C15100007528;06112015;52116002;12
C15100007528;06112015;45531502;11
C15100007528;06112015;52123603;7
C15100007528;06112015;42918981;10
C15100007528;06112015;42918982;14
C15100007528;06112015;42918983;23
C15100007528;06112015;42918984;21
C15100007528;06112015;45536523;10
C15100007528;06112015;45536522;16
C15100007528;06112015;45536521;12
C15100007528;06112015;45536524;17
C15100007528;06112015;44036044;16
C15100007528;06112015;44036041;11
C15100007528;06112015;44036042;15
C15100007528;06112015;44036043;9
C15100007528;06112015;45460501;35
