C14100013740;01122014;44574301;5
C14100013740;01122014;44035533;1
C14100013740;01122014;44035534;1
C14100013740;01122014;44035535;2
C14100013740;01122014;44035536;2
C14100013740;01122014;42931602;3
C14100013740;01122014;45536537;3
C14100013740;01122014;44036041;5
C14100013740;01122014;44036042;2
C14100013740;01122014;44036043;3
C14100013740;01122014;44036044;3
C14100013740;01122014;44917601;5
C14100013740;01122014;44318501;2
C14100013740;01122014;44318502;5
C14100013740;01122014;44318503;1
C14100013740;01122014;44318504;2
C14100013740;01122014;43979215;3
C14100013740;01122014;44318601;2
C14100013740;01122014;44318602;2
C14100013740;01122014;44318603;2
C14100013740;01122014;44318604;3
