C14020009763;30042014;43381717;11
C14020009763;30042014;43381718;7
C14020009763;30042014;43381719;5
C14020009763;30042014;43381720;6
C14020009763;30042014;43460202;2
C14020009763;30042014;43460203;1
C14020009763;30042014;43865717;9
C14020009763;30042014;43865718;10
C14020009763;30042014;43865719;5
C14020009763;30042014;43865720;6
C14020009763;30042014;44917601;2
C14020009763;30042014;44059213;1
C14020009763;30042014;42377801;20
C14020009763;30042014;43459301;15
C14020009763;30042014;43459302;16
C14020009763;30042014;43459303;14
C14020009763;30042014;43459304;16
