C15090007105;16102015;44036044;9
C15090007105;16102015;44036042;6
C15090007105;16102015;44036043;4
C15090007105;16102015;44036041;6
C15090007105;16102015;44059110;10
C15090007105;16102015;44059112;14
C15090007105;16102015;44059111;9
C15090007105;16102015;44064014;6
C15090007105;16102015;44064016;4
C15090007105;16102015;44064015;6
C15090007105;16102015;44064013;5
C15090007105;16102015;44469801;28
C15090007105;16102015;43979215;24
C15090007105;16102015;44318601;3
C15090007105;16102015;44318603;6
C15090007105;16102015;44318602;3
C15090007105;16102015;44318604;4
C15090007105;16102015;44318502;2
C15090007105;16102015;44318503;1
C15090007105;16102015;44318501;2
C15090007105;16102015;45460501;3
C15090007105;16102015;44917601;38
