C17090005788;09102017;45536537;13
C17090005788;09102017;45536523;8
C17090005788;09102017;44289101;9
C17090005788;09102017;44494201;6
C17090005788;09102017;45103726;12
C17090005788;09102017;44844478;3
C17090005788;09102017;44844416;3
C17090005788;09102017;44064013;2
C17090005788;09102017;44035533;6
C17090005788;09102017;45536522;8
C17090005788;09102017;45536521;7
C17090005788;09102017;45103727;8
C17090005788;09102017;44844479;3
C17090005788;09102017;42918981;6
C17090005788;09102017;45103725;8
C17090005788;09102017;44036041;6
C17090005788;09102017;44064015;3
C17090005788;09102017;45396212;8
C17090005788;09102017;44318604;16
C17090005788;09102017;44035535;5
C17090005788;09102017;43363421;6
C17090005788;09102017;44318503;3
C17090005788;09102017;43979001;18
C17090005788;09102017;45862826;6
C17090005788;09102017;43529404;12
C17090005788;09102017;44318603;11
C17090005788;09102017;44318602;13
C17090005788;09102017;44318601;14
C17090005788;09102017;44318501;9
C17090005788;09102017;44318502;8
C17090005788;09102017;44318504;6
C17090005788;09102017;42918103;6
C17090005788;09102017;42918104;7
C17090005788;09102017;44574301;23
C17090005788;09102017;44917617;36
C17090005788;09102017;43979215;29
C17090005788;09102017;52123603;11
C17090005788;09102017;44973595;13
C17090005788;09102017;44973594;18
C17090005788;09102017;44973593;21
