C18120000116;11122018;44844413;1
C18120000116;11122018;44844414;1
C18120000116;11122018;45103763;3
C18120000116;11122018;45103727;1
C18120000116;11122018;44917617;126
C18120000116;11122018;45103726;1
C18120000116;11122018;45536537;12
C18120000116;11122018;44574301;19
C18120000116;11122018;44315125;2
C18120000116;11122018;44315126;3
C18120000116;11122018;44315127;3
C18120000116;11122018;45435101;8
C18120000116;11122018;44036044;18
C18120000116;11122018;44315344;16
C18120000116;11122018;44315341;16
C18120000116;11122018;44315342;10
C18120000116;11122018;44315343;11
C18120000116;11122018;44318604;26
C18120000116;11122018;44318601;21
C18120000116;11122018;44318602;10
C18120000116;11122018;44318603;7
