C15030001577;07052015;43571801;32
C15030001577;07052015;44059213;37
C15030001577;07052015;44059214;35
C15030001577;07052015;44059215;40
C15030001577;07052015;44059216;97
C15030001577;07052015;42102901;39
C15030001577;07052015;44318601;31
C15030001577;07052015;44318602;35
C15030001577;07052015;44318603;20
C15030001577;07052015;44318604;29
C15030001577;07052015;52116101;38
C15030001577;07052015;44318501;23
C15030001577;07052015;44318502;23
C15030001577;07052015;44318503;21
C15030001577;07052015;44318504;20
C15030001577;07052015;44917601;19
C15030001577;07052015;44036041;7
C15030001577;07052015;44036042;19
C15030001577;07052015;44036043;27
C15030001577;07052015;44036044;29
C15030001577;07052015;52105801;30
