C17100006595;23012018;45807129;347
C17100006595;23012018;43460203;5
C17100006595;23012018;43460204;5
C17100006595;23012018;44315301;28
C17100006595;23012018;44315304;55
C17100006595;23012018;44315302;30
C17100006595;23012018;44315303;55
C17100006595;23012018;43913802;10
C17100006595;23012018;43913801;10
C17100006595;23012018;43913804;10
C17100006595;23012018;43913803;10
C17100006595;23012018;43324401;10
C17100006595;23012018;45536521;2
C17100006595;23012018;43324403;52
C17100006595;23012018;43324402;25
C17100006595;23012018;43324404;25
C17100006595;23012018;44315343;98
C17100006595;23012018;44315344;100
