C15090010408;23102015;44064016;6
C15090010408;23102015;44064013;3
C15090010408;23102015;44064014;5
C15090010408;23102015;44064015;6
C15090010408;23102015;44315126;9
C15090010408;23102015;44315128;8
C15090010408;23102015;44315125;4
C15090010408;23102015;44318503;2
C15090010408;23102015;44318502;7
C15090010408;23102015;44318504;4
C15090010408;23102015;44318501;3
C15090010408;23102015;44574301;8
C15090010408;23102015;44036044;4
C15090010408;23102015;44036041;2
C15090010408;23102015;43865718;1
C15090010408;23102015;44318603;4
C15090010408;23102015;44318604;8
C15090010408;23102015;44318602;6
C15090010408;23102015;44318601;3
C15090010408;23102015;43979001;5
