C18070001734;02082018;45396211;7
C18070001734;02082018;45396212;8
C18070001734;02082018;45103763;3
C18070001734;02082018;45536521;1
C18070001734;02082018;45536522;1
C18070001734;02082018;45536523;1
C18070001734;02082018;45807129;186
C18070001734;02082018;45536537;8
C18070001734;02082018;44917617;68
C18070001734;02082018;44315344;9
C18070001734;02082018;44315343;10
C18070001734;02082018;44315341;14
C18070001734;02082018;44315342;13
C18070001734;02082018;44318604;7
C18070001734;02082018;44318603;10
C18070001734;02082018;44318602;12
C18070001734;02082018;44318601;8
C18070001734;02082018;45396209;9
C18070001734;02082018;45396210;5
