C18040009540;06062018;45103726;10
C18040009540;06062018;45103725;8
C18040009540;06062018;44315126;3
C18040009540;06062018;44315128;4
C18040009540;06062018;44315127;5
C18040009540;06062018;44315125;6
C18040009540;06062018;45807129;89
C18040009540;06062018;44917617;218
C18040009540;06062018;45536521;8
C18040009540;06062018;45536522;6
C18040009540;06062018;45536523;5
C18040009540;06062018;45536537;18
C18040009540;06062018;44341901;3
C18040009540;06062018;44574301;48
C18040009540;06062018;44574320;18
C18040009540;06062018;45456306;26
C18040009540;06062018;45460512;168
C18040009540;06062018;45531122;8
C18040009540;06062018;45531222;16
C18040009540;06062018;45103728;6
C18040009540;06062018;45103727;8
