C18010001045;27022018;44064014;6
C18010001045;27022018;44917617;64
C18010001045;27022018;44064013;6
C18010001045;27022018;44036043;10
C18010001045;27022018;44318603;28
C18010001045;27022018;44059110;13
C18010001045;27022018;44059112;8
C18010001045;27022018;44059111;8
C18010001045;27022018;44844509;5
C18010001045;27022018;44844510;5
C18010001045;27022018;44844511;2
C18010001045;27022018;44844512;1
C18010001045;27022018;44844414;6
C18010001045;27022018;44035533;9
C18010001045;27022018;44035536;6
C18010001045;27022018;44035534;5
C18010001045;27022018;44035535;5
C18010001045;27022018;44844413;7
C18010001045;27022018;44318601;23
C18010001045;27022018;44318602;18
C18010001045;27022018;44318604;29
C18010001045;27022018;44844415;10
C18010001045;27022018;44844416;16
C18010001045;27022018;44318503;12
C18010001045;27022018;44318501;12
C18010001045;27022018;44318502;18
C18010001045;27022018;44318504;15
C18010001045;27022018;44574301;36
