C18040000160;06062018;44036044;38
C18040000160;06062018;44844512;1
C18040000160;06062018;45395710;4
C18040000160;06062018;45103727;3
C18040000160;06062018;45536521;8
C18040000160;06062018;45536522;11
C18040000160;06062018;44035534;5
C18040000160;06062018;44035535;6
C18040000160;06062018;44036041;3
C18040000160;06062018;44036042;7
C18040000160;06062018;44036043;8
C18040000160;06062018;44035536;3
C18040000160;06062018;44318501;2
C18040000160;06062018;44318503;7
C18040000160;06062018;44318502;5
C18040000160;06062018;44318504;3
C18040000160;06062018;45536524;21
C18040000160;06062018;45103763;12
C18040000160;06062018;44917601;49
C18040000160;06062018;44318601;33
C18040000160;06062018;44318602;18
C18040000160;06062018;44318603;21
C18040000160;06062018;44318604;16
C18040000160;06062018;44059112;2
C18040000160;06062018;44844509;3
C18040000160;06062018;44844510;2
C18040000160;06062018;44494201;12
C18040000160;06062018;44574301;23
